ticker,exchange_code,exchange_name_ko,name_ko,name_en,market_type_code
AXIA/,NYS,뉴욕,악시아 에네르지아 우선주 B 스폰서드 ADR,AXIA ENERGIA SPON ADR EA RE 1 PRF B1 SHS,2
AXIA/C,NYS,뉴욕,AXIA 스폰 ADS(우선주 C),AXIA ENERGIA SPONSPORED ADS REPSTG PFD SHS CL C,2
AXP,NYS,뉴욕,아메리칸 엑스프레스,AMERICAN EXPRESS CO,2
AXR,NYS,뉴욕,앰렙,AMREP CORP,2
AXS,NYS,뉴욕,액시스 캐피털 홀딩스,AXIS CAPITAL HOLDINGS LTD,2
AXS/E,NYS,뉴욕,액시스 캐피털 홀딩스 우선주 E(5.500%),AXIS CAPITAL HOLDINGS LTD DEP SHS REP 1/100TH PFD SER E USD2,2
AXTA,NYS,뉴욕,엑솔타 코팅 시스템스,AXALTA COATING SYSTEMS LTD,2
AYI,NYS,뉴욕,어큐이티,ACUITY INC,2
AZN,NYS,뉴욕,아스트라제네카,ASTRAZENECA PLC,2
AZO,NYS,뉴욕,오토존,AUTOZONE INC,2
AZZ,NYS,뉴욕,AZZ,AZZ INC,2
B,NYS,뉴욕,배릭 마이닝,BARRICK MINING CORPORATION,2
BA,NYS,뉴욕,보잉,BOEING CO,2
BA/A,NYS,뉴욕,보잉 우선주 A(6.000% 의무전환),BOEING CO 6% DEP SHS RE 1/20TH PFD MAN CNV SR A,2
BABA,NYS,뉴욕,알리바바 그룹 홀딩(ADR),ALIBABA GROUP HOLDING LTD SPON ADS EACH REP 8 ORD SHS,2
BAC,NYS,뉴욕,뱅크오브아메리카,BANK OF AMERICA CORPORATION,2
BAC/B,NYS,뉴욕,뱅크오브아메리카 우선주 GG(상환),BANK OF AMERICA CORPORATION 6%NON CUM DEP SHS EACH REP 1/100,2
BAC/E,NYS,뉴욕,뱅크오브아메리카 우선주 E(변동금리),BANK OF AMERICA CORPORATION DEP SHARES REP 1/1000TH PERP PFD,2
BAC/K,NYS,뉴욕,뱅크오브아메리카 우선주 HH(5.875% 상환),BANK OF AMERICA CORPORATION 5.875%NON CUM DEP SHS REP1/1000T,2
BAC/L,NYS,뉴욕,뱅크오브아메리카 우선주 L(7.250%),BANK OF AMERICA CORPORATION 7.25% NON-CUM PERP CONV PFD SER,2
BAC/M,NYS,뉴욕,뱅크오브아메리카 우선주 KK(5.375%),BANK OF AMERICA CORPORATION 5.375%DEP SHS REP 1/1000TH NON C,2
BAC/N,NYS,뉴욕,뱅크오브아메리카 우선주 LL(5.000% 상환),BANK OF AMERICA CORPORATION 5% DEP SHS REPR 1/1000TH NON CUM,2
BAC/O,NYS,뉴욕,뱅크오브아메리카 우선주 NN(4.375% 상환),BANK OF AMERICA CORPORATION 4.375% DP SH RP 1/1000TH IN NON,2
BAC/P,NYS,뉴욕,뱅크오브아메리카 우선주 PP(4.125% 상환),BANK OF AMERICA CORPORATION 4.125%DEP SH REP 1/1000 PFD SER,2
BAC/Q,NYS,뉴욕,뱅크 오브 아메리카 우선주 Q,BANK OF AMERICA CORPORATION DEP SHS REP 1/1000TH INT NON CUM,2
BAC/S,NYS,뉴욕,뱅크오브아메리카 우선주 SS(4.750% 상환),BANK OF AMERICA CORPORATION DEP SHS REP 1/1000TH NON CUM PFD,2
BAH,NYS,뉴욕,부즈 알렌 해밀턴 홀딩,BOOZ ALLEN HAMILTON HLDG CORP,2
BAK,NYS,뉴욕,브라스켐(ADR),BRASKEM S.A. SPON ADR EACH RP 2 PFD A SHS,2
BALL,NYS,뉴욕,볼,BALL CORP,2
BALY,NYS,뉴욕,밸리스,BALLYS CORPORATION,2
BAM,NYS,뉴욕,브룩필드 에셋 매니지먼트,BROOKFIELD ASSET MANAGEMENT LTD,2
BANC,NYS,뉴욕,뱅크 오브 캘리포니아,BANC OF CALIFORNIA INC,2
BANC/F,NYS,뉴욕,뱅크 오브 캘리포니아 우선주(7.750%),BANC OF CALIFORNIA INC 7.75% DEP SHS EACH REP 1/40TH INT IN,2
BAP,NYS,뉴욕,크레디코프,CREDICORP,2
BARK,NYS,뉴욕,바크,BARK INC,2
BAX,NYS,뉴욕,박스터 인터내셔널,BAXTER INTERNATIONAL INC,2
BB,NYS,뉴욕,블랙베리,BLACKBERRY LTD,2
BBAI,NYS,뉴욕,빅베어 AI 홀딩스,BIGBEAR AI HOLDINGS INC,2
BBAR,NYS,뉴욕,BBVA 아르헨티나(ADR),BANCO BBVA ARGENTINA S A SPON ADS EACH REP 3 ORD SHS,2
BBBY,NYS,뉴욕,BED BATH BEYOND INC,BED BATH BEYOND INC,2
BBD,NYS,뉴욕,방쿠 브라데스쿠 우선주(ADR),BANCO BRADESCO SA SPONS ADR EACH REPR 1 PRF NPV,2
BBDC,NYS,뉴욕,베어링스 BDC,BARINGS BDC INC,2
BBDO,NYS,뉴욕,방쿠 브라데스쿠(ADR),BANCO BRADESCO SA SPON ADR EACH REP 1 ORD SH,2
BBN,NYS,뉴욕,BLACKROCK TAXABLE MUNICIPAL BOND TRUST,BLACKROCK TAXABLE MUNICIPAL BOND TR,3
BBT,NYS,뉴욕,비콘 파이낸셜 코퍼레이션,BEACON FINANCIAL CORPORATION,2
BBUC,NYS,뉴욕,브룩필드 비즈니스,BROOKFIELD BUSINESS CORPORATION,2
BBVA,NYS,뉴욕,BBVA(ADR),BANCO BILBAO VIZCAYA ARGENTAR ADS EACH REPR 1 ORD EUR0.49,2
BBW,NYS,뉴욕,빌드어베어 워크숍,BUILD A BEAR WORKSHOP INC,2
BBWI,NYS,뉴욕,배스 앤드 바디 웍스,BATH & BODY WORKS INC,2
BBY,NYS,뉴욕,베스트 바이,BEST BUY CO INC,2
BC,NYS,뉴욕,브런스윅,BRUNSWICK CORP,2
BC/C,NYS,뉴욕,브런스윅 일반채권(2049-04-15 6.375%),BRUNSWICK CORP 6.375% NOTES DUE 15/04/2049 USD25,2
BCAT,NYS,뉴욕,BLACKROCK CAPITAL ALLOCATION TRUST,BLACKROCK CAPITAL ALLOCATION TERM,3
BCC,NYS,뉴욕,보이시 캐스케이드,BOISE CASCADE COMPANY,2
BCE,NYS,뉴욕,BCE,BCE INC,2
BCEM,NYS,뉴욕,BARON EMERGING MARKETS SELECT,BARON EMERGING MARKETS SELECT ETF,3
BCGD,NYS,뉴욕,BARON GLOBAL DURABLE ADVANTAGE,BARON GLOBAL DURABLE ADVANTAGE ETF,3
BCH,NYS,뉴욕,방코 데 칠레(ADR),BANCO DE CHILE SPON ADS REP 200 ORD SHS,2
BCO,NYS,뉴욕,브링크스,BRINK S COMPANY,2
BCS,NYS,뉴욕,바클레이즈(ADR),BARCLAYS PLC ADR-EACH CV INTO 4 ORD STK GBP0.25(JPM),2
BCSF,NYS,뉴욕,배인 캐피털 스페셜티 파이낸스,BAIN CAPITAL SPECIALTY FINANCE INC,2
BCSM,NYS,뉴욕,BARON SMID CAP,BARON SMID CAP ETF,3
BCSS,NYS,뉴욕,베인 캐피털 GSS 인베스트먼트,BAIN CAPITAL GSS INVESTMENT CORP,2
BCSS/UN,NYS,뉴욕,베인 캐피털 GSS 인베스트먼트 유닛,BAIN CAPITAL GSS INVESTMENT CORP UNIT 1 COM & 1/5 WT EXP,2
BCX,NYS,뉴욕,BLACKROCK RESOURCES & COMMODITIES STRATEGY TRUST,BLACKROCK RES & COMMDITIES STRGY TR,3
BDC,NYS,뉴욕,벨던,BELDEN INC,2
BDJ,NYS,뉴욕,BLACKROCK ENHANCED EQUITY DIVIDEND,BLACKROCK ENHANCED EQT DIV TRUST,3
BDN,NYS,뉴욕,브랜디와인 리얼티 트러스트,BRANDYWINE REALTY TRUST / OPER PTNR,2
BDX,NYS,뉴욕,벡턴 디킨슨,BECTON DICKINSON & CO,2
BE,NYS,뉴욕,블룸 에너지,BLOOM ENERGY CORPORATION,2
BEBE,NYS,뉴욕,TGE 밸 크리에이티브 솔루션,TGE VAL CREATIVE SOLN CORP,2
BEBE/UN,NYS,뉴욕,TGEVAL크리에이티브유닛,TGE VAL CREATIVE SOLN CORP UNIT CONS 1 CL A ORD & 1/2 OF,2
BEKE,NYS,뉴욕,KE 홀딩스(ADR),KE HOLDINGS INC SPON ADS EACH REP 3 CL A ORD SHS,2
BEN,NYS,뉴욕,프랭클린 리소시스,FRANKLIN RESOURCES INC,2
BEP,NYS,뉴욕,브룩필드 리뉴어블 파트너스,BROOKFIELD RENEWABLE PARTNERS L P,2
BEP/A,NYS,뉴욕,브룩필드 리뉴어블 파트너스 우선주 A(5.250% 누적 상환),BROOKFIELD RENEWABLE PARTNERS L P 5.25% PREF LTD PARTNRSHIP,2
BEPC,NYS,뉴욕,브룩필드 리뉴어블,BROOKFIELD RENEWABLE CORP,2
BEPH,NYS,뉴욕,브룩필드 BRP 홀딩스 후순위채권(4.625%),BROOKFIELD BRP HLDGS INC 4.625% PERPETUAL SUBORDINATED NOTES,2
BEPI,NYS,뉴욕,브룩필드 BRP 홀딩스 후순위채권(4.875%),BROOKFIELD BRP HLDGS INC 4.875% PER SUB NOTES USD25,2
BEPJ,NYS,뉴욕,브룩필드 BRP 홀딩스 후순위채권(7.250%),BROOKFIELD BRP HLDGS INC 7.250% PERPETUAL SUBORDINATED NOTES,2
BETA,NYS,뉴욕,BETA TECHNOLOGIES  INC,BETA TECHNOLOGIES  INC,2
BF/A,NYS,뉴욕,브라운 포맨 A,BROWN-FORMAN CORP,2
BF/B,NYS,뉴욕,브라운 포맨 B,BROWN-FORMAN CORP,2
BFAM,NYS,뉴욕,브라이트 호라이즌 패밀리 솔루션스,BRIGHT HORIZONS FAM SOLUTIONS INC,2
BFH,NYS,뉴욕,브레드 파이낸셜 홀딩스,BREAD FINANCIAL HOLDINGS INC,2
BFH/A,NYS,뉴욕,브레드 파이낸셜 우선주 A(8.625%),BREAD FINANCIAL HOLDINGS INC 8.625 DEP NON CUM PRF SER A,2
BFH/B,NYS,뉴욕,BREAD FINANCIAL HOLDINGS INC 8.875 DEP NON CUM PRF SER B,BREAD FINANCIAL HOLDINGS INC 8.875 DEP NON CUM PRF SER B,2
BFLY,NYS,뉴욕,버터플라이 네트워크,BUTTERFLY NETWORK INC,2
BFS,NYS,뉴욕,솔 센터스,SAUL CENTERS INC,2
BFS/D,NYS,뉴욕,솔 센터스 우선주 D(6.125% 누적 상환),SAUL CENTERS INC 6.125%CUM RED DEP SHS EA REP 1/100 SER D,2
BFS/E,NYS,뉴욕,솔 센터스 우선주 E(6.000% 누적 상환),SAUL CENTERS INC 6% DEP SHS REPSTG 1/100TH PFD SER E,2
BG,NYS,뉴욕,번지 글로벌,BUNGE GLOBAL SA,2
BGB,NYS,뉴욕,BLACKSTONE/GSO STRATEGIC CREDIT,BLACKSTONE STRATEGIC CT 2027 TM FD,3
BGH,NYS,뉴욕,BARINGS GLOBAL SHORT DURATION HIGH YIELD,BARINGS GLOBAL SHORT DURATION HIGH,3
BGR,NYS,뉴욕,BLACKROCK ENERGY & RESOURCES TRUST,BLACKROCK ENERGY AND RESOURCE TRUST,3
BGS,NYS,뉴욕,비앤지 푸즈,B & G FOODS INC,2
BGSF,NYS,뉴욕,BGSF,BGSF INC,2
BGSI,NYS,뉴욕,BOYD GROUP SERVICES INC,BOYD GROUP SERVICES INC,2
BGT,NYS,뉴욕,BLACKROCK FLOATING RATE INCOME TRUST,BLACKROCK FLOATING RATE INCOME TRST,3
BGX,NYS,뉴욕,BLACKSTONE/GSO LONG/SHORT CREDIT INCOME,BLACKSTONE LONG-SHORT CREDIT I,3
BGY,NYS,뉴욕,BLACKROCK ENHANCED INTERNATIONAL DIVIDEND TRUST,BLACKROCK ENHANCED INTL DIVIDEND TR,3
BH,NYS,뉴욕,비글래리 홀딩스 B,BIGLARI HOLDINGS INC,2
BH/A,NYS,뉴욕,비글래리 홀딩스 A,BIGLARI HOLDINGS INC,2
BHC,NYS,뉴욕,바슈 헬스 컴퍼니스,BAUSCH HEALTH COMPANIES INC,2
BHE,NYS,뉴욕,벤치마크 일렉트로닉스,BENCHMARK ELECTRONICS INC,2
BHK,NYS,뉴욕,BLACKROCK CORE BOND TRUST,BLACKROCK CORE BOND TRUST,3
BHP,NYS,뉴욕,BHP 그룹 UK(ADR),BHP GROUP LTD SPON ADS EACH REP 2 ORD SHS,2
BHR,NYS,뉴욕,브레이마 호텔스 앤드 리조츠,BRAEMAR HOTELS & RESORTS INC,2
BHR/B,NYS,뉴욕,브레이마 호텔스 앤드 리조츠 우선주 B(5.500% 누적),BRAEMAR HOTELS & RESORTS INC 5.50% PREF CONV CUM SER B U,2
BHR/D,NYS,뉴욕,브레이마 호텔스 앤드 리조츠 우선주 D(8.250% 누적),BRAEMAR HOTELS & RESORTS INC 8.25%CUM PREF STK SER D USD,2
BHV,NYS,뉴욕,BLACKROCK VIRGINIA MUNICIPAL BOND TRUST,BLACKROCK VIRGINIA MUNICIPAL BD TR,3
BHVN,NYS,뉴욕,바이오헤이븐,BIOHAVEN LTD,2
BIII,NYS,뉴욕,블랙 스페이드 애퀴지션 III,BLACK SPADE ACQUISITION III CO,2
BIII/UN,NYS,뉴욕,블랙 스페이드 애퀴지션 III 유닛,BLACK SPADE ACQUISITION III CO UNITS CONS OF 1 CL A ORD &38,2
BILL,NYS,뉴욕,빌 홀딩스,BILL HOLDINGS INC,2
BIO,NYS,뉴욕,바이오 래드 래브러토리스,BIO RAD LABORATORIES INC,2
BIO/B,NYS,뉴욕,바이오 래드 래브러토리스 B,BIO RAD LABORATORIES INC,2
BIP,NYS,뉴욕,브룩필드 인프라스트럭처 파트너스,BROOKFIELD INFRASTRUCTURE PARTN L.P,2
BIP/A,NYS,뉴욕,브룩필드 인프라스트럭처 파트너스 우선주 A(5.125%),BROOKFIELD INFRASTRUCTURE PARTN L.P 5.125% PFD LTD PARTNERSH,2
BIP/B,NYS,뉴욕,브룩필드 인프라스트럭처 파트너스 우선주 B(5.000%),BROOKFIELD INFRASTRUCTURE PARTN L.P 5% PFD LTD PARTNERSHIP U,2
BIPC,NYS,뉴욕,브룩필드 인프라스트럭처,BROOKFIELD INFRASTRUCTURE CORP,2
BIPH,NYS,뉴욕,브룩필드 인프라스트럭처 파이낸스 후순위채권(2081-05-24 5.000%),BROOKFIELD INFRASTRUCTURE FIN ULC 5.000% SUBORDINATED NOTES,2
BIPI,NYS,뉴욕,BIP 버뮤다 홀딩스 후순위채권(5.125%),BIP BERMUDA HOLDINGS I LTD 5.125% PER SUBORDINATED NOTES USD,2
BIPJ,NYS,뉴욕,브룩필드 인프라스트럭처 파이낸스 후순위채권(2084-05-31 7.250%),BROOKFIELD INFRASTRUCTURE FIN ULC 7.250% SUB NTS 31/05/2084,2
BIRK,NYS,뉴욕,버켄스탁 홀딩스,BIRKENSTOCK HOLDING PLC,2
BIT,NYS,뉴욕,BLACKROCK MULTI SECTOR INCOME TRUST,BLACKROCK MULTI-SECTOR INCOME TR,3
BJ,NYS,뉴욕,BJS 홀세일 클럽 홀딩스,BJS WHSL CLUB HLDGS INC,2
BK,NYS,뉴욕,뱅크 오브 뉴욕 멜론,BANK OF NEW YORK MELLON CORP,2
BK/K,NYS,뉴욕,뱅크 오브 뉴욕 멜론 우선주 K,BANK OF NEW YORK MELLON CORP DEP SHS REPG 1/4000TH INT SER K,2
BKD,NYS,뉴욕,브룩데일 시니어 리빙,BROOKDALE SENIOR LIVING INC,2
BKE,NYS,뉴욕,버클,BUCKLE INC,2
BKH,NYS,뉴욕,블랙 힐스,BLACK HILLS CORP,2
BKKT,NYS,뉴욕,백트 홀딩스,BAKKT INC,2
BKSY,NYS,뉴욕,블랙스카이 테크놀로지,BLACKSKY TECHNOLOGY INC,2
BKT,NYS,뉴욕,BLACKROCK INCOME TRUST,BLACKROCK INCOME TR INC,3
BKU,NYS,뉴욕,뱅크유나이티드,BANKUNITED INC,2
BKV,NYS,뉴욕,BKV 코퍼레이션,BKV CORPORATION,2
BLCO,NYS,뉴욕,바슈롬,BAUSCH PLUS LOMB CORP,2
BLD,NYS,뉴욕,탑빌드,TOPBUILD CORP,2
BLDR,NYS,뉴욕,빌더스 퍼스트소스,BUILDERS FIRSTSOURCE INC,2
BLK,NYS,뉴욕,블랙록,BLACKROCK INC,2
BLND,NYS,뉴욕,블렌드 랩스,BLEND LABS INC,2
BLSH,NYS,뉴욕,불리쉬,BULLISH,2
BLW,NYS,뉴욕,BLACKROCK LIMITED DURATION INCOME TRUST,BLACKROCK LIMITED DURATION INCOME T,3
BLX,NYS,뉴욕,방코 라티노아메리카노,BC LATINOAMERICANO COM EX SA BLADEX,2
BMA,NYS,뉴욕,방코 마크로(ADR),BANCO MACRO S.A. SPON ADR EACH REP 10 ORD SHS CL B,2
BME,NYS,뉴욕,BLACKROCK HEALTH SCIENCES TRUST,BLACKROCK HEALTH SCIENCES TRUST,3
BMEZ,NYS,뉴욕,BLACKROCK HEALTH SCIENCES TRUST II,BLACKROCK HEALTH SCIENCES TERM TRST,3
BMI,NYS,뉴욕,배저 미터,BADGER METER INC,2
BML/G,NYS,뉴욕,뱅크오브아메리카 우선주 1(변동금리),BANK OF AMERICA CORPORATION DEP SH REP 1/1200TH PRF SER 1 US,2
BML/H,NYS,뉴욕,뱅크오브아메리카 우선주 2(변동금리),BANK OF AMERICA CORPORATION DEP SHS REP 1/1200TH PRF SERIES,2
BML/J,NYS,뉴욕,뱅크오브아메리카 우선주 4,BANK OF AMERICA CORPORATION DEP SHS REP 1/1200 PFD SER 4 USD,2
BML/L,NYS,뉴욕,뱅크오브아메리카 우선주 5(변동금리),BANK OF AMERICA CORPORATION DEP SHS REP 1/1200TH PRF SERIES,2
BMN,NYS,뉴욕,BLACKROCK 2037 MUNICIPAL TARGET TERM TRUST,BLACKROCK 2037 MUNICIPAL TARGET TER,3
BMNP,NYS,뉴욕,BITMINE IMMERSION TECHNOLOGIES INC 9.5 SER A CUM PREF STK,BITMINE IMMERSION TECHNOLOGIES INC 9.5 SER A CUM PREF STK,2
BMNR,NYS,뉴욕,비트마인 이머전 테크놀로지스,BITMINE IMMERSION TECHNOLOGIES INC,2
BMO,NYS,뉴욕,뱅크 오브 몬트리올,BANK OF MONTREAL,2
BMY,NYS,뉴욕,브리스톨 마이어스 스큅,BRISTOL-MYERS SQUIBB CO,2
BN,NYS,뉴욕,브룩필드,BROOKFIELD CORPORATION,2
BNED,NYS,뉴욕,반즈 앤드 노블 에듀케이션,BARNES & NOBLE EDUCATION INC,2
BNH,NYS,뉴욕,브룩필드 파이낸스 후순위채권(2080-10-16 4.625%),BROOKFIELD FIN INC 4.625% SUB NOTES DUE 16 OCT 2080,2
BNJ,NYS,뉴욕,브룩필드 파이낸스 후순위채권(4.500%),BROOK FIN I UK PLC / BROOK FIN INC 4.50% PERPETUAL SUB NOTES,2
BNL,NYS,뉴욕,브로드스톤 넷 리스,BROADSTONE NET LEASE INC,2
BNS,NYS,뉴욕,뱅크 오브 노바스코샤,BANK OF NOVA SCOTIA,2
BNT,NYS,뉴욕,브룩필드 웰스 솔루션스,BROOKFIELD WEALTH SOLUTIONS LTD,2
BNY,NYS,뉴욕,BANK OF NY MELLON CORPORATION,BANK OF NY MELLON CORPORATION,2
BNY/K,NYS,뉴욕,BANK OF NY MELLON CORPORATION DEP SHS REPG 1/4000TH INT SER,BANK OF NY MELLON CORPORATION DEP SHS REPG 1/4000TH INT SER,2
BOBS,NYS,뉴욕,밥스 디스카운트 퍼니처,BOB S DISCOUNT FURNITURE INC,2
BOC,NYS,뉴욕,보스턴 오마하,BOSTON OMAHA CORPORATION,2
BOE,NYS,뉴욕,BLACKROCK ENHANCED GLOBAL DIVIDEND TRUST,BLACKROCK ENHANCED GLOBAL DIVIDEND,3
BOH,NYS,뉴욕,뱅크 오브 하와이,BANK OF HAWAII CORPORATION,2
BOH/A,NYS,뉴욕,뱅크 오브 하와이 우선주 A(4.375% 상환),BANK OF HAWAII CORP 4.375% DEP SHS REPSTG 1/40TH PFD SER A,2
BOH/B,NYS,뉴욕,뱅크 오브 하와이 우선주 B,BANK OF HAWAII CORPORATION DEP SHS REPSTG 1/40TH INT SH NON,2
BOND,NYS,뉴욕,PIMCO ACTIVE BOND,PIMCO ETF TRUST ACTIVE BD EXCHANGE TRADED BD USD,3
BOOT,NYS,뉴욕,부트 반 홀딩스,BOOT BARN HOLDINGS INC,2
BORR,NYS,뉴욕,보르 드릴링,BORR DRILLING LIMITED,2
BOW,NYS,뉴욕,보우헤드 스페셜티 홀딩스,BOWHEAD SPECIALTY HLDGS INC,2
BOX,NYS,뉴욕,박스,BOX INC,2
BP,NYS,뉴욕,BP(ADR),BP SPON ADR EACH REP 6 ORD SHS,2
BPRE,NYS,뉴욕,BLUEROCK PRIVATE REAL ESTATE FUND,BLUEROCK PVT REAL ESTATE FUND,3
BR,NYS,뉴욕,브로드리지 파이낸셜 솔루션,BROADRIDGE FINANCIAL SOLUTION INC,2
BRBR,NYS,뉴욕,벨링 브랜즈,BELLRING BRANDS INC,2
BRC,NYS,뉴욕,브래디,BRADY CORP,2
BRCC,NYS,뉴욕,BRC,BRC INC,2
BRCE,NYS,뉴욕,MFS BLENDED RESEARCH CORE EQUITY,MFS BLENDED RESEARCH CORE EQUITY ETF,3
BREE,NYS,뉴욕,MFS BLENDED RESEARCH EMERGING MARKETS EQUITY,MFS BLENDED RESEARCH EMERGING MARKETS EQUITY ETF,3
BRIE,NYS,뉴욕,MFS BLENDED RESEARCH INTERNATIONAL EQUITY,MFS BLENDED RESEARCH INTERNATIONAL EQUITY ETF,3
BRK/A,NYS,뉴욕,버크셔 해서웨이 A,BERKSHIRE HATHAWAY INC,2
BRK/B,NYS,뉴욕,버크셔 해서웨이 B,BERKSHIRE HATHAWAY INC,2
BRO,NYS,뉴욕,브라운 앤드 브라운,BROWN & BROWN INC,2
BROL,NYS,뉴욕,BARON RISK OPTIMIZED LARGE CAP,BARON RISK OPTIMIZED LARGE CAP ETF,3
BROS,NYS,뉴욕,더치 브로스,DUTCH BROS INC,2
BRSL,NYS,뉴욕,브라이트스타 로터리,BRIGHTSTAR LOTTERY PLC,2
BRSP,NYS,뉴욕,브라이트스파이어 캐피털,BRIGHTSPIRE CAPITAL INC,2
BRT,NYS,뉴욕,BRT 어파트먼츠,BRT APARTMENTS CORP,2
BRW,NYS,뉴욕,SABA CAPITAL INCOME & OPPORTUNITIES,SABA CAP INCOME & OPPORTUNITIES FD,3
BRX,NYS,뉴욕,브릭스모어 프라퍼티 그룹,BRIXMOR PROPERTY GROUP INC,2
BSAC,NYS,뉴욕,방코 산탄데르 칠레(ADR),BANCO SANTANDER-CHILE ADR-EACH REPR 400 COM NPV,2
BSBR,NYS,뉴욕,방코 산탄데르 브라질(ADR),BANCO SANTANDER(BRAZIL)SA SPON ADR EA REPR 1 UNIT (COM+PRF),2
BSL,NYS,뉴욕,BLACKSTONE/GSO SENIOR FLOATING RATE TERM,BLACKSTONE SENIOR FLOATING RT 2027,3
BSM,NYS,뉴욕,블랙 스톤 미네랄스,BLACK STONE MINERALS LP,2
BST,NYS,뉴욕,BLACKROCK SCIENCE AND TECHNOLOGY TRUST,BLACKROCK SCIENCE & TECHNOLOGY TR,3
BSTZ,NYS,뉴욕,BLACKROCK SCIENCE & TECHNOLOGY TRUST II,BLACKROCK SCIENCE & TECH TERM TR,3
BSX,NYS,뉴욕,보스턴 사이언티픽,BOSTON SCIENTIFIC CORP,2
BTE,NYS,뉴욕,베이텍스 에너지,BAYTEX ENERGY CORP,2
BTGO,NYS,뉴욕,비트고 홀딩스,BITGO HLDGS INC,2
BTI,NYS,뉴욕,브리티쉬 아메리칸 토바코(ADR),BRITISH AMERICAN TOBACCO SPON ADS EACH REP 1 ORD LVL II,2
BTO,NYS,뉴욕,JOHN HANCOCK FINANCIAL OPPORTUNITIES,JOHN HANCOCK FINANCIAL OPPTS FUND,3
BTT,NYS,뉴욕,BLACKROCK MUNICIPAL 2030 TARGET TERM TRUST,BLACKROCK MUNICIPAL TARGET TERM TR,3
BTU,NYS,뉴욕,피바디 에너지,PEABODY ENERGY CO,2
BTX,NYS,뉴욕,BLACKROCK TECHNOLOGY AND PRIVATE EQUITY TERM TRUST,BLACKROCK TECHNOLOGY AND PRIVATE EQ,2
BTZ,NYS,뉴욕,BLACKROCK CREDIT ALLOCATION INCOME TRUST,BLACKROCK CREDIT ALLOCATION INCOME,3
BUD,NYS,뉴욕,안호이저부시 인베브(ADR),ANHEUSER-BUSCH INBEV SA/NV ADR EAH REP 1 ORD NPV,2
BUI,NYS,뉴욕,BLACKROCK UTILITY INFRASTRUCTURE & POWER OPPORTUNITIES TRUST,BLACKROCK UTILITIES INFRSTRCTR & PW,3
BUR,NYS,뉴욕,버포드 캐피털,BURFORD CAPITAL LTD,2
BURL,NYS,뉴욕,벌링턴 스토어스,BURLINGTON STORES INC,2
BUXX,NYS,뉴욕,STRIVE ENHANCED INCOME SHORT MATURITY,EA SERIES TRUST STRIVE ENHANCED INCOME SHRT MATURITY ETF,3
BV,NYS,뉴욕,브라이트뷰 홀딩,BRIGHTVIEW HLDGS INC,2
BVN,NYS,뉴욕,미나스 부에나벤투라(ADR),COMPANIA DE MINAS BUENAVENTURA S.A SPON ADR REP 1 COM PEN10,2
BW,NYS,뉴욕,밥콕 앤드 윌콕스 엔터프라이지스,BABCOCK & WILCOX ENTERPRISES INC,2
BW/A,NYS,뉴욕,밥콕 앤드 윌콕스 엔터프라이지스 우선주 A(7.750% 누적),BABCOCK & WILCOX ENTERPRISES INC 7.75% CUM PERPETUAL PFD,2
BWA,NYS,뉴욕,보그워너,BORG WARNER INC,2
BWG,NYS,뉴욕,BRANDYWINEGLOBAL INCOME OPPORTUNITIES,BRANDYWINEGBL GBL INCM OPP FD INC,3
BWIV,NYS,뉴욕,BLUE WATER ACQUISITION CORP IV,BLUE WATER ACQUISITION CORP IV,2
BWIV/UN,NYS,뉴욕,BLUE WATER ACQUISITION CORP IV UNIT 1 ORD CL A & 1/2 WT,BLUE WATER ACQUISITION CORP IV UNIT 1 ORD CL A & 1/2 WT,2
BWLP,NYS,뉴욕,BW LPG,BW LPG LIMITED,2
BWMX,NYS,뉴욕,베터웨어 드 멕시코,BETTERWARE DE MEXICO S A P I D,2
BWNB,NYS,뉴욕,밥콕 앤드 윌콕스 엔터프라이지스 선순위채권(2026-12-31 6.500%),BABCOCK & WILCOX ENTERPRISES INC 6.5% SENIOR NOTES 31/12,2
BWXT,NYS,뉴욕,BWX 테크놀로지스,BWX TECHNOLOGIES INC,2
BX,NYS,뉴욕,블랙스톤,BLACKSTONE INC,2
BXC,NYS,뉴욕,블루링스 홀딩스,BLUELINX HLDGS INC,2
BXDC,NYS,뉴욕,BLACKSTONE DIGITAL INFRASTRUCTURE,BLACKSTONE DIGITAL INFRASTRUCTURE,2
BXMT,NYS,뉴욕,BLACKSTONE MORTGAGE TRUST,BLACKSTONE MORTGAGE TRUST INC,2
BXP,NYS,뉴욕,BXP,BXP INC,2
BXSL,NYS,뉴욕,블랙스톤 시큐어드 렌딩 펀드,BLACKSTONE SECD LENDING FD,2
BY,NYS,뉴욕,바이라인 뱅코프,BYLINE BANCORP INC,2
BYD,NYS,뉴욕,보이드 게이밍,BOYD GAMING CORP,2
BZH,NYS,뉴욕,비저 홈스 USA,BEAZER HOMES USA INC,2
C,NYS,뉴욕,씨티그룹,CITIGROUP INC,2
C/N,NYS,뉴욕,씨티그룹 변동금리채권,CITIGROUP CAP XIII 7.875% FX/FL TRUST PRF 30/10/40 USD25,2
C/R,NYS,뉴욕,씨티그룹 6.250% 비누적 시리즈 II 우선주(WI),CITIGROUP INC 6.250 NON CUM SER II PFD WI,2
CAAP,NYS,뉴욕,아메리카 에어포츠,CORPORACION AMERICA AIRPORTS SA,2
CABO,NYS,뉴욕,케이블 원,CABLE ONE INC,2
